PooledFundId,AllocationYear,ReportApprovedDate,AllocationtypeId,AllocationSourceId,OrganizationType,NumbofProjects,TotalNumbPartners,Budget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls,DisabledMen,DisabledWomen,DisabledBoys,DisabledGirls,ReachedDisabledMen,ReachedDisabledWomen,ReachedDisabledBoys,ReachedDisabledGirls
87,2024,2025-10-09,5821,2,1,1,1.0,375000.0,2589.0,2328.0,3440.0,3343.0,164.0,1006.0,109.0,671.0,388.0,349.0,516.0,501.0,65.0,134.0,51.0,40.0
87,2024,2025-10-15,6021,1,2,1,1.0,375000.0,4400.0,6000.0,1700.0,1900.0,4400.0,6000.0,1700.0,1900.0,660.0,900.0,255.0,285.0,650.0,890.0,250.0,280.0
87,2024,2025-10-21,5721,1,2,1,1.0,299877.32,5000.0,6000.0,2300.0,2000.0,5000.0,6000.0,2300.0,2000.0,150.0,150.0,100.0,100.0,150.0,150.0,100.0,100.0
87,2024,2025-10-21,5821,2,2,3,3.0,1098379.12,4251.0,7131.0,5806.0,5882.0,4396.0,7153.0,5798.0,5835.0,619.0,947.0,633.0,654.0,480.0,600.0,459.0,459.0
88,2017,2017-07-11,2219,2,1,1,1.0,851977.87,40.0,,,,20.0,,,,,,,,,,,
88,2017,2017-10-02,2219,2,2,1,1.0,851977.91,240.0,,,,,,,,,,,,,,,
88,2017,2017-10-03,2219,2,2,1,1.0,269999.86,5760.0,8100.0,1800.0,2340.0,5760.0,8100.0,1800.0,2340.0,,,,,,,,
88,2017,2017-10-18,2219,2,1,1,1.0,145000.92,1100.0,2380.0,2220.0,2720.0,20653.0,16524.0,7753.0,7023.0,,,,,,,,
88,2017,2017-11-09,2219,2,1,1,1.0,100003.05,7200.0,10800.0,4800.0,7200.0,5236.0,6458.0,,,,,,,,,,
88,2017,2017-11-14,2219,2,2,1,1.0,389801.0,9000.0,15000.0,3000.0,3000.0,5978.0,18022.0,2437.0,3563.0,,,,,,,,
88,2017,2017-11-14,2219,2,1,1,1.0,796044.01,40.0,40.0,,,,,,89.0,,,,,,,,
88,2017,2017-11-14,2319,2,2,1,1.0,1000000.6,30.0,,,,23.0,,,,,,,,,,,
88,2017,2017-12-04,2219,2,2,2,2.0,448530.97,29745.0,37497.0,27626.0,30495.0,36078.0,37555.0,45126.0,48452.0,,,,,,,,
88,2017,2017-12-04,2219,2,2,1,1.0,179999.68,4500.0,6500.0,500.0,500.0,4056.0,7944.0,,,,,,,,,,
88,2017,2017-12-04,2219,2,2,1,1.0,345000.0,10086.0,15128.0,6982.0,6595.0,5619.0,9567.0,4787.0,4529.0,,,,,,,,
88,2017,2017-12-11,2219,2,2,1,1.0,100000.06,800.0,1200.0,400.0,600.0,956.0,1622.0,1208.0,2051.0,,,,,,,,
88,2017,2017-12-12,2219,2,1,1,1.0,183999.59,3077.0,4936.0,6387.0,6919.0,7544.0,14007.0,5912.0,6771.0,,,,,,,,
88,2017,2017-12-13,2219,2,1,3,3.0,779576.66,6912.0,8012.0,14285.0,12403.0,6910.0,7645.0,15754.0,12098.0,,,,,,,,
88,2017,2017-12-13,2219,2,1,5,5.0,995500.5800000001,8366.0,18680.0,12874.0,16902.0,8480.0,18011.0,15815.0,15968.0,,,,,,,,
88,2017,2017-12-20,2219,2,1,2,2.0,489599.98,18511.0,24528.0,5230.0,6404.0,15736.0,18775.0,11732.0,12597.0,,,,,,,,
88,2017,2018-01-02,2219,2,2,1,1.0,199996.91,4629.0,5951.0,5060.0,5385.0,4297.0,6531.0,5886.0,5299.0,,,,,,,,
88,2017,2018-01-02,2219,2,2,1,1.0,100000.29,3000.0,6000.0,5000.0,7000.0,3200.0,7000.0,5700.0,7500.0,,,,,,,,
88,2017,2018-01-10,2219,2,2,1,1.0,109999.49,1100.0,1600.0,2366.0,3174.0,3292.0,2405.0,2843.0,4619.0,,,,,,,,
88,2017,2018-01-12,2219,2,2,1,1.0,400000.45,5400.0,6800.0,6000.0,6800.0,6483.0,8164.0,7204.0,7794.0,,,,,,,,
88,2017,2018-01-15,2219,2,1,1,1.0,270000.0,3200.0,3200.0,5800.0,5800.0,11106.0,12510.0,5940.0,6012.0,,,,,,,,
88,2017,2018-01-15,2219,2,1,4,4.0,495000.3,8023.0,10432.0,11005.0,13252.0,10991.0,14542.0,14635.0,18850.0,,,,,,,,
88,2017,2018-01-16,2219,2,1,1,1.0,373921.44,602.0,7824.0,3435.0,3709.0,1059.0,7946.0,2472.0,2777.0,,,,,,,,
88,2017,2018-01-17,2219,2,1,1,1.0,492121.26,8.0,3070.0,3990.0,5742.0,8.0,3070.0,3990.0,5742.0,,,,,,,,
88,2017,2018-01-17,2219,2,3,2,1.0,354231.2,1950.0,4870.0,2350.0,2450.0,1728.0,4563.0,3618.0,3763.0,,,,,,,,
88,2017,2018-01-28,2219,2,3,1,1.0,100000.0,1912.0,2578.0,2100.0,2410.0,2061.0,2622.0,2199.0,2555.0,,,,,,,,
88,2017,2018-02-05,2219,2,1,1,1.0,140000.0,1000.0,1500.0,3000.0,3000.0,986.0,1467.0,2876.0,2688.0,,,,,,,,
88,2017,2018-02-06,2219,2,2,1,1.0,100000.0,3121.0,3860.0,2015.0,3004.0,3400.0,4000.0,1900.0,3700.0,,,,,,,,
88,2017,2018-02-06,2219,2,2,2,2.0,817947.5900000001,48793.0,46186.0,5975.0,6575.0,29571.0,37534.0,60809.0,64066.0,,,,,,,,
88,2017,2018-02-08,2219,2,2,1,1.0,340000.09,2250.0,4000.0,5400.0,4350.0,2350.0,4276.0,5900.0,4860.0,,,,,,,,
88,2017,2018-02-09,2219,2,2,5,5.0,1288023.1199999999,31045.0,43211.0,33628.0,40628.0,42297.0,54361.0,35961.0,42203.0,,,,,,,,
88,2017,2018-02-12,2219,2,1,5,5.0,1422186.5499999998,14527.0,30379.0,27060.0,30621.0,12892.0,25183.0,21404.0,24585.0,,,,,,,,
88,2017,2018-02-12,2219,2,1,3,3.0,474563.92000000004,9110.0,16236.0,12060.0,13910.0,13818.0,22671.0,16184.0,20264.0,,,,,,,,
88,2017,2018-02-13,2219,2,1,4,4.0,1438719.3399999999,28936.0,43718.0,34354.0,37389.0,19730.0,33116.0,30608.0,30593.0,,,,,,,,
88,2017,2018-02-14,2219,2,1,3,3.0,710889.79,4545.0,13321.0,10237.0,10527.0,5116.0,14266.0,11387.0,11301.0,,,,,,,,
88,2017,2018-02-14,2219,2,2,2,2.0,215046.16,2825.0,5333.0,2067.0,4153.0,1809.0,3775.0,2270.0,4048.0,,,,,,,,
88,2017,2018-02-14,2319,2,2,1,1.0,128530.27,1542.0,2571.0,4242.0,4498.0,3676.0,3962.0,2511.0,2721.0,,,,,,,,
88,2017,2018-02-14,2319,2,2,2,2.0,179999.99,8301.0,9321.0,7136.0,6774.0,8614.0,9920.0,6742.0,5854.0,,,,,,,,
88,2017,2018-02-14,2319,2,2,1,1.0,1000000.58,240.0,,,,274.0,,,,,,,,,,,
88,2017,2018-02-15,2219,2,2,4,3.0,855000.17,12111.0,15992.0,8569.0,10888.0,14820.0,21241.0,10364.0,10191.0,,,,,,,,
88,2017,2018-02-15,2219,2,1,1,1.0,131400.15,9258.0,5401.0,8545.0,13885.0,8760.0,5210.0,8320.0,13010.0,,,,,,,,
88,2017,2018-02-16,2319,2,2,1,1.0,50003.24,2340.0,3760.0,1507.0,1046.0,2640.0,4060.0,1800.0,1280.0,,,,,,,,
88,2017,2018-02-23,2319,2,2,1,1.0,50000.12,5000.0,7000.0,6000.0,7000.0,12423.0,13621.0,12647.0,16444.0,,,,,,,,
88,2017,2018-02-27,2219,2,2,1,1.0,200000.0,1455.0,1515.0,2955.0,3075.0,1170.0,1380.0,2600.0,2650.0,,,,,,,,
88,2017,2018-02-28,2219,2,2,1,1.0,100000.0,500.0,1631.0,2100.0,2291.0,1186.0,4160.0,4577.0,4992.0,,,,,,,,
88,2017,2018-02-28,2319,2,1,1,1.0,249596.55,13884.0,19130.0,6963.0,6963.0,14178.0,19587.0,7087.0,7142.0,,,,,,,,
88,2017,2018-02-28,2319,2,2,2,2.0,390015.05,14888.0,53200.0,7082.0,7630.0,14723.0,33602.0,12100.0,13841.0,,,,,,,,
88,2017,2018-03-22,2219,2,1,1,1.0,502861.0,3901.0,4900.0,8246.0,9246.0,3901.0,4900.0,8246.0,9246.0,,,,,,,,
88,2017,2018-03-22,2319,2,2,1,1.0,167279.52,4995.0,6623.0,4877.0,5605.0,6370.0,7693.0,4411.0,5368.0,,,,,,,,
88,2017,2018-03-23,2319,2,2,2,2.0,293465.22,6560.0,15755.0,7300.0,9563.0,8083.0,17370.0,9889.0,12156.0,,,,,,,,
88,2017,2018-03-23,2319,2,2,1,1.0,800000.52,28500.0,49500.0,34500.0,37500.0,28500.0,49500.0,34500.0,37500.0,,,,,,,,
88,2017,2018-03-29,2219,2,1,1,1.0,149994.74,4632.0,6588.0,3118.0,5662.0,3511.0,3793.0,4446.0,4937.0,,,,,,,,
88,2017,2018-03-29,2319,2,1,4,3.0,354557.47,10388.0,17618.0,2974.0,4464.0,10705.0,17878.0,5162.0,7035.0,,,,,,,,
88,2017,2018-04-04,2219,2,2,1,1.0,550140.05,1000.0,5000.0,9781.0,10928.0,942.0,11469.0,11064.0,12728.0,,,,,,,,
88,2017,2018-04-04,2319,2,2,2,2.0,189863.94,3857.0,4723.0,5768.0,6222.0,3921.0,5376.0,5911.0,6264.0,,,,,,,,
88,2017,2018-04-04,2319,2,2,1,1.0,522689.65,10071.0,12377.0,10759.0,11586.0,32928.0,49386.0,102053.0,144835.0,,,,,,,,
88,2017,2018-04-05,2319,2,1,1,1.0,179972.0,24131.0,26140.0,5009.0,6783.0,19651.0,22314.0,3235.0,4600.0,,,,,,,,
88,2017,2018-04-05,2319,2,1,1,1.0,800000.0,7500.0,45000.0,17500.0,55000.0,8104.0,48620.0,18907.0,59423.0,,,,,,,,
88,2017,2018-04-09,2219,2,2,1,1.0,200364.56,742.0,1484.0,2226.0,2968.0,3098.0,5796.0,2218.0,3724.0,,,,,,,,
88,2017,2018-04-09,2319,2,2,3,3.0,323185.66000000003,3900.0,4950.0,5460.0,8360.0,2900.0,5886.0,4419.0,6594.0,,,,,,,,
88,2017,2018-04-10,2319,2,1,2,2.0,454000.03,400.0,6488.0,7783.0,8157.0,267.0,7758.0,9991.0,10975.0,,,,,,,,
88,2017,2018-04-10,2319,2,1,1,1.0,320000.0,308.0,1191.0,10122.0,10122.0,352.0,1348.0,11960.0,11900.0,,,,,,,,
88,2017,2018-04-11,2319,2,1,1,1.0,100000.0,650.0,2600.0,1300.0,1950.0,3366.0,5061.0,2554.0,3358.0,,,,,,,,
88,2017,2018-04-11,2319,2,1,2,2.0,249999.94999999998,2100.0,4000.0,1700.0,2200.0,2390.0,4650.0,1760.0,2615.0,,,,,,,,
88,2017,2018-04-12,2319,2,1,2,2.0,558000.03,300.0,2940.0,10085.0,10085.0,413.0,2652.0,8776.0,9328.0,,,,,,,,
88,2017,2018-05-03,2219,2,1,1,1.0,350000.17,240.0,,,,274.0,,,,,,,,,,,
88,2017,2018-05-03,2319,2,2,4,4.0,959997.5399999999,71605.0,69270.0,28295.0,34330.0,61395.0,75650.0,27717.0,38758.0,,,,,,,,
88,2017,2018-05-03,2319,2,2,1,1.0,1000000.0,40.0,40.0,,,40.0,40.0,,,,,,,,,,
88,2017,2018-05-11,2319,2,2,2,2.0,724998.88,1495.0,3780.0,5515.0,6580.0,2241.0,6525.0,6803.0,5940.0,,,,,,,,
88,2017,2018-05-11,2319,2,2,1,1.0,231000.0,1000.0,1500.0,3000.0,3000.0,1199.0,1901.0,3960.0,3012.0,,,,,,,,
88,2017,2018-05-15,2319,2,2,1,1.0,205996.4,2927.0,6341.0,3902.0,4228.0,1770.0,5469.0,2861.0,3600.0,,,,,,,,
88,2017,2018-05-18,2319,2,2,1,1.0,556000.72,300.0,15155.0,17277.0,18717.0,341.0,27108.0,35266.0,39674.0,,,,,,,,
88,2017,2018-05-22,2319,2,2,1,1.0,202113.37,11777.0,11371.0,8935.0,8528.0,14268.0,16231.0,12811.0,15346.0,,,,,,,,
88,2017,2018-05-24,2219,2,4,1,1.0,330000.01,9602.0,11305.0,19219.0,19961.0,15901.0,18662.0,15467.0,17671.0,,,,,,,,
88,2017,2018-05-25,2319,2,1,2,2.0,594643.04,15783.0,17978.0,16579.0,17970.0,20720.0,26940.0,15028.0,20015.0,,,,,,,,
88,2017,2018-05-25,2319,2,1,1,1.0,450000.38,6000.0,16000.0,10000.0,8000.0,9592.0,15852.0,18335.0,18498.0,,,,,,,,
88,2017,2018-05-28,2219,2,1,1,1.0,389960.12,4091.0,4150.0,7329.0,7430.0,3752.0,4787.0,7626.0,8444.0,,,,,,,,
88,2017,2018-05-28,2219,2,1,1,1.0,50001.1,1395.0,1447.0,1005.0,1153.0,832.0,1213.0,1940.0,2830.0,,,,,,,,
88,2017,2018-05-29,2319,2,1,1,1.0,198956.23,4249.0,4422.0,1129.0,1176.0,4295.0,4493.0,2068.0,2196.0,,,,,,,,
88,2017,2018-05-29,2319,2,2,3,3.0,624000.01,20320.0,26650.0,13980.0,14742.0,19243.0,26151.0,12639.0,13302.0,,,,,,,,
88,2017,2018-06-04,2319,2,2,1,1.0,50000.0,1000.0,1783.0,1000.0,1217.0,1669.0,2078.0,2015.0,2020.0,,,,,,,,
88,2017,2018-06-05,2219,2,2,1,1.0,333223.68,14147.0,13659.0,10732.0,10244.0,16463.0,18224.0,19394.0,22150.0,,,,,,,,
88,2017,2018-06-05,2319,2,4,1,1.0,299998.58,150.0,730.0,210.0,270.0,94.0,77.0,6.0,1.0,,,,,,,,
88,2017,2018-06-05,2319,2,1,1,1.0,99999.9,600.0,1500.0,1980.0,2020.0,579.0,1587.0,2000.0,2250.0,,,,,,,,
88,2017,2018-06-06,2319,2,1,1,1.0,224999.77,70.0,70.0,1500.0,1500.0,205.0,568.0,2383.0,3434.0,,,,,,,,
88,2017,2018-06-06,2319,2,2,1,1.0,199999.05,500.0,1250.0,2400.0,2600.0,2422.0,2383.0,7676.0,6752.0,,,,,,,,
88,2017,2018-06-13,2319,2,2,1,1.0,249999.98,2600.0,3000.0,3900.0,4500.0,2311.0,2028.0,2186.0,2299.0,,,,,,,,
88,2017,2018-06-18,2219,2,2,1,1.0,231036.54,,4000.0,19600.0,20400.0,,6544.0,7952.0,8336.0,,,,,,,,
88,2017,2018-06-19,2319,2,2,1,1.0,319245.2,4100.0,7900.0,8900.0,9100.0,,,,,,,,,,,,
88,2017,2018-07-03,2319,2,1,1,1.0,178390.0,500.0,500.0,4800.0,3200.0,419.0,209.0,5235.0,4345.0,,,,,,,,
88,2017,2018-07-24,2319,2,1,1,1.0,380269.79,10433.0,11482.0,10075.0,11210.0,12773.0,18420.0,17479.0,19057.0,,,,,,,,
88,2017,2018-07-26,2219,2,1,2,1.0,1235568.06,11533.0,109794.0,12272.0,13243.0,572.0,115040.0,23731.0,24610.0,,,,,,,,
88,2017,2018-07-26,2419,1,2,1,1.0,500000.09,9000.0,60304.0,1000.0,5000.0,11044.0,60741.0,789.0,6311.0,,,,,,,,
88,2017,2018-07-27,2319,2,2,1,1.0,659441.0,6000.0,6000.0,1500.0,1500.0,6000.0,6000.0,1500.0,1500.0,,,,,,,,
88,2017,2018-07-31,2319,2,2,2,2.0,350000.36,11090.0,11932.0,2699.0,2888.0,8902.0,10938.0,3508.0,5084.0,,,,,,,,
88,2017,2018-07-31,2319,2,2,5,5.0,828000.3999999999,22318.0,28645.0,12688.0,15502.0,134936.0,147675.0,43080.0,45176.0,,,,,,,,
88,2017,2018-07-31,2319,2,1,1,1.0,400000.02,5000.0,20000.0,4000.0,5000.0,4890.0,21990.0,3500.0,5800.0,,,,,,,,
88,2017,2018-07-31,2419,1,2,1,1.0,599735.0,,17748.0,97685.0,101672.0,,12894.0,150429.0,175324.0,,,,,,,,
88,2017,2018-08-01,2319,2,2,3,3.0,1373708.92,920.0,640.0,21869.0,13465.0,807.0,786.0,19950.0,16195.0,,,,,,,,
88,2017,2018-08-01,2319,2,2,1,1.0,583118.33,342.0,146.0,7440.0,4560.0,342.0,146.0,9737.0,4795.0,,,,,,,,
88,2017,2018-08-08,2319,2,1,1,1.0,121635.02,1986.0,4636.0,2649.0,3974.0,1002.0,3526.0,8575.0,9660.0,,,,,,,,
88,2017,2018-08-09,2319,2,1,1,1.0,276000.12,,2936.0,3741.0,4055.0,,2091.0,14053.0,11627.0,,,,,,,,
88,2017,2018-08-09,2319,2,1,1,1.0,673704.01,320.0,160.0,5600.0,3200.0,320.0,160.0,8015.0,5153.0,,,,,,,,
88,2017,2018-08-09,2319,2,1,1,1.0,428993.43,,7672.0,13123.0,13659.0,,46302.0,28943.0,32077.0,,,,,,,,
88,2017,2018-09-04,2419,1,2,1,1.0,1075290.08,20700.0,25200.0,21600.0,22500.0,20500.0,25500.0,22000.0,24000.0,,,,,,,,
88,2017,2018-09-05,2319,2,2,1,1.0,200000.0,5500.0,7700.0,3300.0,5500.0,9478.0,8325.0,5637.0,5833.0,,,,,,,,
88,2017,2018-09-12,2319,2,2,1,1.0,1620000.01,53160.0,79740.0,53160.0,79740.0,,,,,,,,,,,,
88,2017,2018-10-09,2319,2,2,2,2.0,1050009.75,2219.0,3038.0,4022.0,4421.0,3093.0,8139.0,2133.0,3513.0,,,,,,,,
88,2017,2018-10-09,2319,2,2,1,1.0,250000.15,,5000.0,,2000.0,,5114.0,,1926.0,,,,,,,,
88,2017,2018-10-09,2419,1,3,1,1.0,600000.36,,11000.0,,4000.0,,10143.0,,4857.0,,,,,,,,
88,2017,2018-10-24,2319,2,2,1,1.0,399054.14,39357.0,42637.0,10462.0,11334.0,14969.0,19645.0,12432.0,13516.0,,,,,,,,
88,2017,2018-10-29,2319,2,2,1,1.0,200000.0,2550.0,4650.0,3800.0,5500.0,2888.0,4332.0,4324.0,6487.0,,,,,,,,
88,2017,2018-11-05,2419,1,3,1,1.0,1075719.55,18543.0,21768.0,22665.0,26607.0,19060.0,22374.0,23296.0,27349.0,,,,,,,,
88,2017,2018-11-15,2319,2,2,1,1.0,200000.0,2240.0,2660.0,4620.0,4480.0,3801.0,4383.0,3679.0,5261.0,,,,,,,,
88,2017,2018-12-11,2419,1,2,1,1.0,900000.54,560.0,240.0,18000.0,12000.0,560.0,240.0,18000.0,12000.0,,,,,,,,
88,2017,2019-01-21,2319,2,2,1,1.0,100000.0,17142.0,17842.0,19331.0,20120.0,8575.0,7037.0,8660.0,12220.0,,,,,,,,
88,2017,2019-01-29,2319,2,3,1,1.0,1989185.06,25078.0,34483.0,47022.0,50157.0,25080.0,34483.0,47020.0,50157.0,,,,,,,,
88,2017,2019-02-02,2419,1,2,1,1.0,1700047.08,21321.0,25016.0,21911.0,24312.0,21321.0,25016.0,21911.0,24312.0,,,,,,,,
88,2017,2019-03-12,2219,2,2,1,1.0,136686.96,3700.0,3700.0,3800.0,3800.0,2004.0,2307.0,2674.0,1967.0,,,,,,,,
88,2017,2019-03-12,2319,2,3,1,1.0,230999.65,,4203.0,2374.0,2571.0,,,,,,,,,,,,
88,2017,2019-04-17,2419,1,2,1,1.0,1000000.77,27906.0,41859.0,27906.0,41859.0,27906.0,41859.0,27906.0,41859.0,,,,,,,,
88,2017,2019-06-20,2419,1,1,1,1.0,899943.83,12000.0,14400.0,3000.0,3600.0,32000.0,38000.0,15000.0,16000.0,,,,,,,,
88,2017,2019-06-23,2419,1,1,1,1.0,600002.5,,,39215.0,32085.0,,,44430.0,40795.0,,,,,,,,
88,2017,2019-08-08,2419,1,1,1,1.0,1025003.83,,,3866.0,4012.0,,,4826.0,5022.0,,,,,,,,
88,2017,2019-11-21,2319,2,2,1,1.0,250000.0,41.0,,,,67.0,,,,,,,,,,,
88,2017,2020-02-07,2119,1,2,2,1.0,1386079.98,120.0,,,,134.0,,,,,,,,,,,
88,2017,2021-10-27,2419,1,1,1,1.0,1024997.75,,,9179.0,9554.0,,,8676.0,10324.0,,,,,,,,
88,2018,2018-10-09,2519,2,1,1,1.0,700000.03,271.0,,,,287.0,,,,,,,,,,,
88,2018,2018-10-11,2519,2,2,1,1.0,202551.0,450.0,2450.0,11871.0,13800.0,5503.0,7807.0,11158.0,10051.0,,,,,,,,
88,2018,2018-11-15,2519,2,1,4,4.0,925500.8,50510.0,71301.0,20372.0,25744.0,76545.0,105124.0,14662.0,15176.0,,,,,,,,
88,2018,2018-11-15,2519,2,2,10,9.0,1459206.03,55715.0,82464.0,52553.0,58997.0,68108.0,113721.0,56158.0,64080.0,,,,,,,,
88,2018,2018-11-27,2519,2,2,2,2.0,350000.01,4600.0,9200.0,6000.0,8700.0,4877.0,7827.0,8224.0,10020.0,,,,,,,,
88,2018,2018-12-05,2519,2,2,1,1.0,400000.02,1018.0,9861.0,13746.0,14308.0,34.0,23136.0,22378.0,25707.0,,,,,,,,
88,2018,2018-12-07,2519,2,2,1,1.0,300000.18,342.0,2038.0,1892.0,1892.0,277.0,2329.0,2608.0,2932.0,,,,,,,,
88,2018,2018-12-10,2519,2,2,1,1.0,370404.0,,4339.0,5834.0,6073.0,,7110.0,5969.0,7365.0,,,,,,,,
88,2018,2018-12-11,2519,2,1,2,2.0,459991.31,6336.0,7013.0,10714.0,10937.0,8793.0,10572.0,12554.0,12436.0,,,,,,,,
88,2018,2018-12-11,2519,2,2,5,5.0,773948.24,11266.0,18770.0,18369.0,22158.0,13696.0,19616.0,18464.0,21720.0,,,,,,,,
88,2018,2018-12-12,2519,2,2,1,1.0,140000.0,1511.0,1971.0,7929.0,8589.0,3500.0,4798.0,5512.0,5657.0,,,,,,,,
88,2018,2018-12-12,2519,2,2,4,4.0,640087.14,26971.0,34778.0,16768.0,18101.0,24236.0,33731.0,15705.0,19555.0,,,,,,,,
88,2018,2018-12-12,2519,2,1,2,1.0,1500000.0,8306.0,8877.0,5448.0,6020.0,42.0,40.0,,,,,,,,,,
88,2018,2018-12-18,2519,2,1,3,3.0,650013.2,2809.0,13462.0,13864.0,14884.0,2780.0,36001.0,34913.0,35613.0,,,,,,,,
88,2018,2019-01-14,2519,2,2,1,1.0,50000.35,520.0,1255.0,260.0,470.0,611.0,2272.0,1079.0,1977.0,,,,,,,,
88,2018,2019-01-14,2519,2,2,1,1.0,259977.9,4170.0,4380.0,6259.0,6291.0,6112.0,6765.0,8411.0,8533.0,,,,,,,,
88,2018,2019-01-16,2519,2,1,2,2.0,169958.37,6810.0,7850.0,4915.0,6145.0,7847.0,11081.0,8953.0,9419.0,,,,,,,,
88,2018,2019-01-18,2519,2,1,1,1.0,200000.0,4023.0,5238.0,4339.0,4710.0,5559.0,5734.0,4574.0,3510.0,,,,,,,,
88,2018,2019-01-21,2519,2,2,2,2.0,245499.9,12741.0,13582.0,8576.0,8487.0,9398.0,10881.0,13181.0,12969.0,,,,,,,,
88,2018,2019-01-21,2519,2,2,6,6.0,890002.5599999999,36527.0,50153.0,18573.0,21890.0,34922.0,42868.0,27213.0,31100.0,,,,,,,,
88,2018,2019-01-21,2519,2,2,1,1.0,700000.85,40290.0,38710.0,10710.0,10290.0,66436.0,82500.0,34650.0,37500.0,,,,,,,,
88,2018,2019-01-22,2519,2,2,2,2.0,607345.01,6356.0,7531.0,9918.0,10217.0,6059.0,8574.0,11949.0,12397.0,,,,,,,,
88,2018,2019-01-24,2519,2,2,3,3.0,1114999.94,1970.0,5180.0,3640.0,4810.0,2272.0,10800.0,2364.0,6039.0,,,,,,,,
88,2018,2019-01-24,2519,2,2,2,2.0,99902.69,520.0,1850.0,500.0,780.0,706.0,2340.0,338.0,1540.0,,,,,,,,
88,2018,2019-01-27,2519,2,1,1,1.0,276830.4,250.0,400.0,100.0,200.0,359.0,764.0,439.0,426.0,,,,,,,,
88,2018,2019-01-29,2519,2,2,4,4.0,880060.99,3776.0,7086.0,9169.0,9597.0,9839.0,19049.0,11526.0,14935.0,,,,,,,,
88,2018,2019-01-29,2519,2,1,10,10.0,1147085.96,6479.0,12379.0,21379.0,20600.0,10482.0,20516.0,24109.0,22699.0,,,,,,,,
88,2018,2019-01-29,2519,2,1,1,1.0,200009.75,754.0,4030.0,2257.0,2447.0,153.0,3874.0,25416.0,26416.0,,,,,,,,
88,2018,2019-01-30,2519,2,2,5,5.0,954989.76,18370.0,20670.0,19330.0,21015.0,28887.0,33527.0,30246.0,35126.0,,,,,,,,
88,2018,2019-01-30,2519,2,1,7,6.0,1048416.5800000001,8811.0,14550.0,10642.0,9910.0,12866.0,13606.0,9927.0,10297.0,,,,,,,,
88,2018,2019-02-01,2519,2,1,1,1.0,251075.5,205.0,75.0,3323.0,2845.0,180.0,100.0,6460.0,3570.0,,,,,,,,
88,2018,2019-02-01,2519,2,2,1,1.0,103699.05,1250.0,4370.0,1410.0,2970.0,2591.0,5385.0,2174.0,3258.0,,,,,,,,
88,2018,2019-02-02,2519,2,1,1,1.0,50000.03,41.0,62.0,388.0,486.0,688.0,892.0,1293.0,1577.0,,,,,,,,
88,2018,2019-02-04,2519,2,1,1,1.0,200000.0,1580.0,1420.0,500.0,500.0,3790.0,1287.0,950.0,1023.0,,,,,,,,
88,2018,2019-02-13,2519,2,1,1,1.0,76028.85,,,2257.0,2447.0,72.0,71.0,1203.0,1455.0,,,,,,,,
88,2018,2019-03-12,2519,2,1,1,1.0,105531.53,1948.0,2030.0,2030.0,2110.0,6700.0,11000.0,7000.0,5789.0,,,,,,,,
88,2018,2019-03-26,2619,2,1,1,1.0,171156.64,,3845.0,3497.0,3682.0,1125.0,8050.0,834.0,1029.0,,,,,,,,
88,2018,2019-03-28,2519,2,2,1,1.0,260000.0,7733.0,17000.0,11559.0,15261.0,7736.0,17235.0,11568.0,15679.0,,,,,,,,
88,2018,2019-03-28,2619,2,2,1,1.0,200405.65,1740.0,2610.0,6438.0,6612.0,1676.0,2619.0,6415.0,6690.0,,,,,,,,
88,2018,2019-04-01,2619,2,2,2,2.0,477405.70999999996,5413.0,10026.0,11129.0,12932.0,7344.0,13140.0,15639.0,16927.0,,,,,,,,
88,2018,2019-04-09,2619,2,2,1,1.0,50009.66,1074.0,2293.0,3368.0,3343.0,2518.0,3325.0,3128.0,3507.0,,,,,,,,
88,2018,2019-04-10,2519,2,2,1,1.0,280001.0,371.0,159.0,2464.0,1206.0,385.0,215.0,3349.0,2110.0,,,,,,,,
88,2018,2019-04-10,2519,2,2,1,1.0,299998.47,20000.0,20000.0,10000.0,10000.0,15820.0,22100.0,10000.0,12080.0,,,,,,,,
88,2018,2019-04-10,2619,2,2,1,1.0,159986.4,3864.0,5795.0,8900.0,13439.0,3320.0,6212.0,8524.0,12617.0,,,,,,,,
88,2018,2019-04-10,2619,2,2,11,10.0,2154382.14,80836.0,119687.0,57174.0,67522.0,78843.0,138563.0,75857.0,90078.0,,,,,,,,
88,2018,2019-04-10,2619,2,1,1,1.0,1200000.0,20.0,20.0,20.0,20.0,,,39.0,40.0,,,,,,,,
88,2018,2019-04-11,2619,2,1,3,3.0,718683.71,11120.0,14150.0,18237.0,19493.0,14211.0,17903.0,26328.0,30735.0,,,,,,,,
88,2018,2019-04-24,2519,2,1,1,1.0,200000.0,5254.0,6760.0,6265.0,6138.0,4981.0,6679.0,5935.0,5748.0,,,,,,,,
88,2018,2019-04-27,2619,2,1,1,1.0,200004.59,2800.0,5600.0,2800.0,2800.0,4587.0,3073.0,5544.0,4746.0,,,,,,,,
88,2018,2019-04-27,2619,2,1,1,1.0,100002.2,953.0,3321.0,1079.0,1647.0,3247.0,7554.0,1453.0,3047.0,,,,,,,,
88,2018,2019-05-15,2619,2,2,2,2.0,510000.48,10620.0,13080.0,3480.0,3820.0,13775.0,16628.0,4358.0,6132.0,,,,,,,,
