LocationID,Location,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude
2807,Al Anbar -> Al Falluia,Al Anbar,32.9,41.6
2808,Nineveh -> Al Mosul -> Hamam al Aleem,Nineveh,36.3594,43.1528
2809,Nineveh -> Tilkaef,Nineveh,36.3594,43.1528
2810,Al Anbar -> Al Falluia -> Markaz Al Falluja,Al Anbar,32.9,41.6
2811,Salah Al-Din -> Baiji -> Markaz Baiji,Salah Al-Din,34.45,43.5833
2812,Kirkuk -> Al Hawiga -> Al Abassy,Kirkuk,35.4667,44.3167
2813,Dahuk,Dahuk,36.867391,42.998858
2814,Al Anbar -> Al Falluja -> Al Amirya,Al Anbar,32.9,41.6
2815,Nineveh -> Al Ba'aj -> Markaz Al Ba'aj,Nineveh,36.3594,43.1528
2816,Nineveh -> Tal Afar,Nineveh,36.3594,43.1528
2817,Kirkuk -> Daquq,Kirkuk,35.4667,44.3167
2818,Al Sulaymaniyah,Al Sulaymaniyah,35.549701,45.444317
2819,Diyala,Diyala,33.8833,45.0667
2820,Al Anbar -> Heet,Al Anbar,32.9,41.6
2821,Diyala -> Al Khalis -> Al Mansouriyah,Diyala,33.8833,45.0667
2822,Diyala -> Al Muqdadiya,Diyala,33.8833,45.0667
2823,Al Anbar -> Heet -> Kubaisa,Al Anbar,32.9,41.6
2824,Al Anbar -> Heet -> Al Baghdady,Al Anbar,32.9,41.6
2825,Al Anbar -> Haditha -> Al Haqlaniya,Al Anbar,32.9,41.6
2826,Al Anbar -> Haditha -> Barwana,Al Anbar,32.9,41.6
2827,Al Anbar -> Heet -> Markaz Heet,Al Anbar,32.9,41.6
2828,Al Anbar -> Al Ramadi,Al Anbar,32.9,41.6
2829,Nineveh -> Al Hamdaniya,Nineveh,36.3594,43.1528
2830,Nineveh -> Akre -> Markaz Akre,Nineveh,36.3594,43.1528
2831,Erbil -> Erbil -> Markaz Erbil Centre,Erbil,36.1911,44.0092
2832,Nineveh -> Sheikhan -> Markaz Sheikhan,Nineveh,36.3594,43.1528
2833,Al Anbar -> Al Ka'im -> Al Obiadi,Al Anbar,32.9,41.6
2834,Al Anbar -> Ana -> Rawa,Al Anbar,32.9,41.6
2835,Al Sulaymaniyah -> Al Sulaymaniya,Al Sulaymaniyah,35.549701,45.444317
2836,Al Sulaymaniyah -> Kalar,Al Sulaymaniyah,35.549701,45.444317
2837,Nineveh -> Al Hamdaniya -> Bartalla,Nineveh,36.3594,43.1528
2838,Nineveh -> Tal Afar -> Zummar,Nineveh,36.3594,43.1528
2839,Al Anbar -> Al Rutba,Al Anbar,32.9,41.6
2840,Al Anbar -> Al Falluja,Al Anbar,32.9,41.6
2841,Al Anbar -> Al Rutba -> Markaz Al Rutba,Al Anbar,32.9,41.6
2842,Salah Al-Din -> Al Daur -> Hamreen,Salah Al-Din,34.45,43.5833
2843,Al Anbar -> Al Ramadi -> Markaz Al Ramadi,Al Anbar,32.9,41.6
2844,Al Anbar -> Al Ramadi -> Al Rahhaliya,Al Anbar,32.9,41.6
2845,Nineveh -> Tilkaef -> Al Qosh,Nineveh,36.3594,43.1528
2846,Thi-Qar,Thi-Qar,31.2333,46.3167
2847,Maysan,Maysan,31.9,47.0333
2848,Al Muthanna,Al Muthanna,36.376146,43.169364
2849,Al Qadissiya,Al Qadissiya,31.85,45.05
2850,Baghdad -> Al Karkh,Baghdad,33.291026,44.467142
2851,Wasit,Wasit,32.2333,46.3
2852,Al Basrah,Al Basrah,30.50166,47.81529
2853,Baghdad -> Al Resafa,Baghdad,33.291026,44.467142
2854,Al Anbar -> Al Ka'im,Al Anbar,32.9,41.6
2855,Salah Al-Din -> Balad,Salah Al-Din,34.45,43.5833
2856,An Najaf,An Najaf,32.002418,44.331207
2857,Kerbala,Kerbala,32.6167,44.0333
2858,Babil,Babil,32.496352,44.457801
2859,Kirkuk -> Al Hawiga -> Al Zab,Kirkuk,35.4667,44.3167
2860,Kirkuk -> Daquq -> Markaz Daquq,Kirkuk,35.4667,44.3167
2861,Kirkuk -> Al Hawiga -> Al Riyad,Kirkuk,35.4667,44.3167
2862,Nineveh -> Sinjar,Nineveh,36.3594,43.1528
2863,Nineveh -> Sinjar -> Markaz Sinjar,Nineveh,36.3594,43.1528
2864,Dahuk -> Sumel -> Markaz Sumel,Dahuk,36.867391,42.998858
2865,Al Anbar -> Ana -> Markaz Ana,Al Anbar,32.9,41.6
2866,Dahuk -> Zakho,Dahuk,36.867391,42.998858
2867,Al Anbar -> Al Qa'em -> Al Rummaneh,Al Anbar,32.9,41.6
2868,Diyala -> Khanaqin,Diyala,33.8833,45.0667
2869,Nineveh -> Sinjar -> Al Shamal,Nineveh,36.3594,43.1528
2870,Salah Al-Din -> Tuz,Salah Al-Din,34.45,43.5833
2871,Baghdad -> Al Kadhmiyah -> Abu Ghraib,Baghdad,33.291026,44.467142
2872,Diyala -> Ba'quba,Diyala,33.8833,45.0667
2873,Nineveh -> Al Ba'aj,Nineveh,36.3594,43.1528
2874,Salah Al-Din -> Balad -> Al Duloeyah,Salah Al-Din,34.45,43.5833
2875,Salah Al-Din -> Balad -> Yathreb,Salah Al-Din,34.45,43.5833
2876,Salah Al-Din -> Baiji -> MakkHoul,Salah Al-Din,34.45,43.5833
2877,Dahuk -> Dahuk -> Markaz Dahuk,Dahuk,36.867391,42.998858
2878,Al Sulaymaniyah -> Al Sulaymaniya -> Qaradagh,Al Sulaymaniyah,35.549701,45.444317
2879, Al Sulaymaniyah,Al Sulaymaniyah,35.549701,45.444317
2880, Erbil,Erbil,36.1911,44.0092
2881, Dahuk,Dahuk,36.867391,42.998858
2882, Nineveh,Nineveh,36.3594,43.1528
2883, Erbil > Erbil > Markaz Erbil Centre,Erbil,36.1911,44.0092
2884, Baghdad > Al Karkh > Al Mansour,Baghdad,33.291026,44.467142
2885,Salah Al-Din -> Samarra -> Dijla,Salah Al-Din,34.45,43.5833
2886,Kirkuk -> Kirkuk -> Al Multaqa,Kirkuk,35.4667,44.3167
2887,Salah Al-Din -> Tikrit -> Um Al Qura,Salah Al-Din,34.45,43.5833
2888,Salah Al-Din -> Samarra -> Markaz Samera'a,Salah Al-Din,34.45,43.5833
2889,Diyala -> Al Khalis,Diyala,33.8833,45.0667
2890,Nineveh -> Tilkaef -> Wanna,Nineveh,36.3594,43.1528
2891,Nineveh -> Tal Afar -> Rubiya,Nineveh,36.3594,43.1528
2892,Diyala -> Khanaqin -> Jalula,Diyala,33.8833,45.0667
2893,Al Sulaymaniyah -> Al Sulaymaniya -> Bazyan,Al Sulaymaniyah,35.549701,45.444317
2894,Erbil -> Makhmour -> Dibaga,Erbil,36.1911,44.0092
2895,Dahuk -> Al Amedi,Dahuk,36.867391,42.998858
2896,Al Anbar -> Al Ramadi -> Al Habbaniya,Al Anbar,32.9,41.6
2897,Al Sulaymaniyah -> Darbandihkan -> Markaz Darbandihkan,Al Sulaymaniyah,35.549701,45.444317
2898,Nineveh -> Sheikhan,Nineveh,36.3594,43.1528
2899,Salah Al-Din -> Al Daur,Salah Al-Din,34.45,43.5833
2900,Al Sulaymaniyah -> Dokan -> Surdash,Al Sulaymaniyah,35.549701,45.444317
2901,Dahuk -> Sumel,Dahuk,36.867391,42.998858
2902,Nineveh -> Akre,Nineveh,36.3594,43.1528
2903,Diyala -> Kifri,Diyala,33.8833,45.0667
2904,Dahuk -> Sumel -> Fayde,Dahuk,36.867391,42.998858
2905,Dahuk -> Zakho -> Al Sindi,Dahuk,36.867391,42.998858
2906,Salah Al-Din -> Samarra,Salah Al-Din,34.45,43.5833
2907,Diyala -> Khanaqin -> Markaz Khanaquin,Diyala,33.8833,45.0667
2908,Nineveh -> Al Mosul -> Al Muhamadath,Nineveh,36.3594,43.1528
2909,Al Anbar -> Al Qa'em -> Al Karabla,Al Anbar,32.9,41.6
2910, Al Anbar > Al Ramadi > Al Rahhaliya,Al Anbar,32.9,41.6
2911, Al Anbar > Al Falluja > Al Amirya,Al Anbar,32.9,41.6
2912, Diyala > Khanaqin > Midan,Diyala,33.8833,45.0667
2913, Nineveh > Tilkaef > Wanna,Nineveh,36.3594,43.1528
2914, Salah Al-Din > Tuz > Al Amerli,Salah Al-Din,34.45,43.5833
2915, Diyala > Ba'quba > Bahraz,Diyala,33.8833,45.0667
2916, Al Anbar > Al Falluia > Al Garma,Al Anbar,32.9,41.6
2917, Diyala > Ba'quba > Bani Sa'd,Diyala,33.8833,45.0667
2918, Diyala > Khanaqin > Qaratu,Diyala,33.8833,45.0667
2919, Al Anbar > Al Ramadi > Al Habbaniya,Al Anbar,32.9,41.6
2920, Nineveh > Tal Afar > Zummar,Nineveh,36.3594,43.1528
2921, Salah Al-Din > Balad > Al Esshaqi,Salah Al-Din,34.45,43.5833
2922, Salah Al-Din > Tuz > Markaz Tuz,Salah Al-Din,34.45,43.5833
2923, Diyala > Khanaqin > Markaz Khanaquin,Diyala,33.8833,45.0667
2924, Salah Al-Din > Samarra > Al Moatassem,Salah Al-Din,34.45,43.5833
2925, Diyala > Ba'quba > Kinan,Diyala,33.8833,45.0667
2926, Al Anbar > Al Falluia > Markaz Al Falluja,Al Anbar,32.9,41.6
2927, Diyala > Khanaqin > Jalula,Diyala,33.8833,45.0667
2928, Nineveh > Tilkaef > Al Qosh,Nineveh,36.3594,43.1528
2929, Salah Al-Din > Samarra > Markaz Samera'a,Salah Al-Din,34.45,43.5833
2930, Al Anbar > Ana > Markaz Ana,Al Anbar,32.9,41.6
2931, Salah Al-Din > Tuz > Suleiman Beg,Salah Al-Din,34.45,43.5833
2932, Salah Al-Din > Samarra > Dijla,Salah Al-Din,34.45,43.5833
2933, Salah Al-Din > Balad > Al Duloeyah,Salah Al-Din,34.45,43.5833
2934, Nineveh > Tal Afar > Ayadiya,Nineveh,36.3594,43.1528
2935, Nineveh > Tal Afar > Markaz Tal Afar,Nineveh,36.3594,43.1528
2936, Al Anbar > Al Ramadi > Markaz Al Ramadi,Al Anbar,32.9,41.6
2937, Salah Al-Din > Samarra > Al Tharthar,Salah Al-Din,34.45,43.5833
2938, Nineveh > Tilkaef > Markaz Tilkaef,Nineveh,36.3594,43.1528
2939, Salah Al-Din > Balad > Al Dujeel,Salah Al-Din,34.45,43.5833
2940, Salah Al-Din > Tikrit > Um Al Qura,Salah Al-Din,34.45,43.5833
2941, Nineveh > Tal Afar > Rubiya,Nineveh,36.3594,43.1528
2942, Nineveh > Al Mosul > Al Muhamadath,Nineveh,36.3594,43.1528
2943, Salah Al-Din > Tikrit > Al Alam,Salah Al-Din,34.45,43.5833
2944, Diyala > Khanaqin > As Saadia,Diyala,33.8833,45.0667
2945, Salah Al-Din > Balad > Yathreb,Salah Al-Din,34.45,43.5833
2946, Diyala > Al Muqdadiya > Markaz Al Muqdadiya,Diyala,33.8833,45.0667
2947, Kirkuk > Al Hawiga > Al Riyad,Kirkuk,35.4667,44.3167
2948, Nineveh > Sinjar > Markaz Sinjar,Nineveh,36.3594,43.1528
2949, Dahuk > Sumel > Markaz Sumel,Dahuk,36.867391,42.998858
2950, Kirkuk > Al Hawiga > Al Abassy,Kirkuk,35.4667,44.3167
2951, Kirkuk > Al Hawiga > Al Hawija,Kirkuk,35.4667,44.3167
2952, Kirkuk > Kirkuk > Al Multaqa,Kirkuk,35.4667,44.3167
2953, Nineveh > Al Hamdaniya > Markaz Al Hamdaniya,Nineveh,36.3594,43.1528
2954, Dahuk > Dahuk > Markaz Dahuk,Dahuk,36.867391,42.998858
2955, Kirkuk > Daquq > Markaz Daquq,Kirkuk,35.4667,44.3167
2956, Kirkuk > Kirkuk > Markaz Kirkuk,Kirkuk,35.4667,44.3167
2957, Salah Al-Din > Baiji > Markaz Baiji,Salah Al-Din,34.45,43.5833
2958, Al Sulaymaniyah > Al Sulaymaniya > Bazyan,Al Sulaymaniyah,35.549701,45.444317
2959, Nineveh > Sinjar > Qaeyrrawan,Nineveh,36.3594,43.1528
2960, Nineveh > Al Mosul > Hamam al Aleem,Nineveh,36.3594,43.1528
2961, Nineveh > Al Ba'aj > Markaz Al Ba'aj,Nineveh,36.3594,43.1528
2962, Al Anbar > Ana > Rawa,Al Anbar,32.9,41.6
2963, Nineveh > Al Hamdaniya > Al Namroud,Nineveh,36.3594,43.1528
2964, Nineveh > Al Hatra > Markaz Hatra,Nineveh,36.3594,43.1528
2965, Nineveh > Al Mosul > Al Qayara,Nineveh,36.3594,43.1528
2966, Kirkuk > Kirkuk > Laylan (Qara Hasan),Kirkuk,35.4667,44.3167
2967, Al Sulaymaniyah > Kalar > Markaz Kalar,Al Sulaymaniyah,35.549701,45.444317
2968, Dahuk > Zakho > Al Sindi,Dahuk,36.867391,42.998858
2969, Dahuk > Zakho > Markaz Zakho,Dahuk,36.867391,42.998858
2970, Dahuk > Sumel > Fayde,Dahuk,36.867391,42.998858
2971, Dahuk > Al Amedi > Sarsink,Dahuk,36.867391,42.998858
2972, Kirkuk > Al Hawiga > Al Zab,Kirkuk,35.4667,44.3167
2973, Salah Al-Din > Al Shirqat > Markaz Al Shirqat,Salah Al-Din,34.45,43.5833
2974, Nineveh > Akre > Bardarash,Nineveh,36.3594,43.1528
2975, Al Sulaymaniyah > Al Sulaymaniya > Qaradagh,Al Sulaymaniyah,35.549701,45.444317
2976, Nineveh > Sheikhan > Markaz Sheikhan,Nineveh,36.3594,43.1528
2977, Dahuk > Sumel > Al Selvani,Dahuk,36.867391,42.998858
2978, Erbil > Makhmour > Dibaga,Erbil,36.1911,44.0092
2979, Dahuk > Zakho > Al Kali,Dahuk,36.867391,42.998858
2980, Dahuk > Sumel > Sindi,Dahuk,36.867391,42.998858
2981, Nineveh > Al Hamdaniya > Bartalla,Nineveh,36.3594,43.1528
2982, Al Anbar > Heet > Al Forat,Al Anbar,32.9,41.6
2983, Al Anbar > Heet > Al Baghdady,Al Anbar,32.9,41.6
2984, Diyala > Al Khalis > Al Mansouriyah,Diyala,33.8833,45.0667
2985, Kirkuk > Kirkuk > Yaychi,Kirkuk,35.4667,44.3167
2986, Kirkuk > Kirkuk > Schwan,Kirkuk,35.4667,44.3167
2987, Kirkuk > Kirkuk > Qara Hanjeer,Kirkuk,35.4667,44.3167
2988, Kirkuk > Kirkuk > Taza Khurmatu,Kirkuk,35.4667,44.3167
2989, Salah Al-Din > Al Daur > Abu Dalf,Salah Al-Din,34.45,43.5833
2990, Salah Al-Din > Al Daur > Hamreen,Salah Al-Din,34.45,43.5833
2991, Kirkuk > Daquq > Rashad,Kirkuk,35.4667,44.3167
2992, Nineveh > Sinjar > Al Shamal,Nineveh,36.3594,43.1528
2993, Nineveh > Al Mosul > Baashiqa,Nineveh,36.3594,43.1528
2994, Baghdad > Al Mada'en > Markaz Al Mada'in,Baghdad,33.291026,44.467142
2995, Baghdad > Al Mada'en > Al Jisr,Baghdad,33.291026,44.467142
2996, Baghdad > Al Mahmoudiya > Al Latifya,Baghdad,33.291026,44.467142
2997, Baghdad > Al Kadhmiyah > Abu Ghraib,Baghdad,33.291026,44.467142
2998, Nineveh > Sheikhan,Nineveh,36.3594,43.1528
2999, Salah Al-Din > Tikrit,Salah Al-Din,34.45,43.5833
3000, Nineveh > Al Hamdaniya,Nineveh,36.3594,43.1528
3001, Nineveh > Al Mosul,Nineveh,36.3594,43.1528
3002, Dahuk > Zakho,Dahuk,36.867391,42.998858
3003, Al Sulaymaniyah > Al Sulaymaniya,Al Sulaymaniyah,35.549701,45.444317
3004, Dahuk > Sumel,Dahuk,36.867391,42.998858
3005, Al Anbar > Al Rutba > Markaz Al Rutba,Al Anbar,32.9,41.6
3006, Al Anbar > Al Qa'em,Al Anbar,32.9,41.6
3007, Al Anbar > Ana,Al Anbar,32.9,41.6
3008, Diyala > Ba'quba,Diyala,33.8833,45.0667
3009, Nineveh > Al Hatra,Nineveh,36.3594,43.1528
3010, Diyala > Al Muqdadiya,Diyala,33.8833,45.0667
3011, Nineveh > Tal Afar,Nineveh,36.3594,43.1528
3012, Diyala > Khanaqin,Diyala,33.8833,45.0667
3013, Nineveh > Al Ba'aj,Nineveh,36.3594,43.1528
3014, Salah Al-Din > Balad,Salah Al-Din,34.45,43.5833
3015, Salah Al-Din > Baiji,Salah Al-Din,34.45,43.5833
3016, Kirkuk > Kirkuk,Kirkuk,35.4667,44.3167
3017, Salah Al-Din > Al Shirqat,Salah Al-Din,34.45,43.5833
3018, Kirkuk > Al Hawiga,Kirkuk,35.4667,44.3167
3019, Nineveh > Al Ba'aj > Al Qahtaniya,Nineveh,36.3594,43.1528
3020, Al Anbar > Al Rutba > Al Walid,Al Anbar,32.9,41.6
3021, Al Anbar > Al Qa'em > Al Rummaneh,Al Anbar,32.9,41.6
3022, Al Anbar > Heet > Kubaisa,Al Anbar,32.9,41.6
3023, Al Anbar > Al Rutba > Al Nakhaeh,Al Anbar,32.9,41.6
3024, Al Anbar > Al Qa'em > Al Karabla,Al Anbar,32.9,41.6
3025, Al Anbar > Heet > Markaz Heet,Al Anbar,32.9,41.6
3026, Erbil > Erbil > Qushtappa,Erbil,36.1911,44.0092
3027, Diyala > Al Khalis > Markaz Al Khalis,Diyala,33.8833,45.0667
3028, Dahuk > Dahuk > Zawita,Dahuk,36.867391,42.998858
3029, Baghdad,Baghdad,33.291026,44.467142
3030, Al Muthanna,Al Muthanna,36.376146,43.169364
3031, Diyala,Diyala,33.8833,45.0667
3032, Thi-Qar,Thi-Qar,31.2333,46.3167
3033, Maysan,Maysan,31.9,47.0333
3034, Babil,Babil,32.496352,44.457801
3035, Al Qadissiya,Al Qadissiya,31.85,45.05
3036, Salah Al-Din,Salah Al-Din,34.45,43.5833
3037, Kirkuk,Kirkuk,35.4667,44.3167
3038, An Najaf,An Najaf,32.002418,44.331207
3039, Wasit,Wasit,32.2333,46.3
3040, Kerbala,Kerbala,32.6167,44.0333
3041, Al Basrah,Al Basrah,30.50166,47.81529
3042, Al Anbar,Al Anbar,32.9,41.6
3043, Baghdad > Al Karkh > Markaz Al Karkh,Baghdad,33.291026,44.467142
3044, Baghdad > Al Resafa > Baghdad Al Jedeede,Baghdad,33.291026,44.467142
3045, Al Sulaymaniyah > Dokan > Surdash,Al Sulaymaniyah,35.549701,45.444317
3046, Baghdad > Al Resafa > Al Karrada Al Sharqia,Baghdad,33.291026,44.467142
3047, Kirkuk > Dibis > Altun Qupri,Kirkuk,35.4667,44.3167
3048, Kirkuk > Dibis > Sargaran (Al Quds),Kirkuk,35.4667,44.3167
3049, Al Anbar > Al Falluia,Al Anbar,32.9,41.6
3050, Kirkuk > Dibis,Kirkuk,35.4667,44.3167
3051, An Najaf > Al Najaf,An Najaf,32.002418,44.331207
3052, Baghdad > Al Resafa,Baghdad,33.291026,44.467142
3053, Baghdad > Al Karkh,Baghdad,33.291026,44.467142
3054, Baghdad > Al Kadhmiyah,Baghdad,33.291026,44.467142
3055, Kerbala > Kerbala,Kerbala,32.6167,44.0333
3056, Salah Al-Din > Samarra,Salah Al-Din,34.45,43.5833
3057, Al Sulaymaniyah > Kalar > Tilako,Al Sulaymaniyah,35.549701,45.444317
3058, Diyala > Baquba > Buhriz,Diyala,33.9504,45.121
3059, Salah Al-Din > Samarra > Al-Muotasim,Salah Al-Din,34.5624,43.6203
3060, Ninewa > Al-Hatra,Ninewa,36.0191,42.4944
3061, Salah Al-Din > Samarra > Markaz Samarra,Salah Al-Din,34.5624,43.6203
3062, Salah Al-Din > Tooz Khurmato > Sulaiman Baig,Salah Al-Din,34.5624,43.6203
3063, Ninewa > Al-Baaj > Markaz Al-Baaj,Ninewa,36.0191,42.4944
3050, Kirkuk > Dibis,Kirkuk,35.3434,44.1507
3064, Ninewa > Sinjar > Al-Shamal,Ninewa,36.0191,42.4944
3014, Salah Al-Din > Balad,Salah Al-Din,34.5624,43.6203
3065, Salah Al-Din > Samarra > Al-Tharthar > Al-Hewaish area,Salah Al-Din,34.5624,43.6203
3066, Diyala > Baquba > Beni Saad,Diyala,33.9504,45.121
3067, Salah Al-Din > Samarra > Markaz Samarra > Hay Al Mutasim-mahala 105,Salah Al-Din,34.5624,43.6203
3068, Salah Al-Din > Tooz Khurmato > Markaz Tooz Khurmato,Salah Al-Din,34.5624,43.6203
3069, Salah Al-Din > Balad > Al-Esshaqi,Salah Al-Din,34.5624,43.6203
3047, Kirkuk > Dibis > Altun Qupri,Kirkuk,35.3434,44.1507
2945, Salah Al-Din > Balad > Yathreb,Salah Al-Din,34.5624,43.6203
3070, Ninewa > Al-Baaj > Al-Qahtanya,Ninewa,36.0191,42.4944
3071, Diyala > Baquba,Diyala,33.9504,45.121
3072, Ninewa > Al-Hatra > Markaz Hatra,Ninewa,36.0191,42.4944
3073, Ninewa > Sinjar,Ninewa,36.0191,42.4944
3074, Ninewa > Al-Baaj,Ninewa,36.0191,42.4944
3056, Salah Al-Din > Samarra,Salah Al-Din,34.5624,43.6203
3075, Salah Al-Din > Tooz Khurmato,Salah Al-Din,34.5624,43.6203
3076, Ninewa > Sinjar > Al-Qairawan,Ninewa,36.0191,42.4944
3077, Kirkuk > Dibis > Markaz Dibis,Kirkuk,35.3434,44.1507
3078, Salah Al-Din > Balad > Al-Duloeyah,Salah Al-Din,34.5624,43.6203
3079, Kirkuk > Dibis > Markaz Dibis > Hay Al-Shuhadaa,Kirkuk,35.3434,44.1507
3080, Kirkuk > Dibis > Markaz Dibis > Hay Al Tanak,Kirkuk,35.3434,44.1507
3081, Salah Al-Din > Tooz Khurmato > Markaz Tooz Khurmato > Markaz Tooz-Hay Al Askari,Salah Al-Din,34.5624,43.6203
3082, Salah Al-Din > Tooz Khurmato > Markaz Tooz Khurmato > Markaz Tooz-Hay Imam Ahmed,Salah Al-Din,34.5624,43.6203
3083, Salah Al-Din > Tooz Khurmato > Sulaiman Baig > Khasadarly Village,Salah Al-Din,34.5624,43.6203
3084, Diyala > Baquba > Buhriz > Jorf Al Milih Qtr,Diyala,33.9504,45.121
3085, Kirkuk > Dibis > Markaz Dibis > Hay Al Muaasker,Kirkuk,35.3434,44.1507
3086, Salah Al-Din > Balad > Yathreb > Yathrib sub distrct,Salah Al-Din,34.5624,43.6203
3087, Diyala > Baquba > Buhriz > Al Tahreer,Diyala,33.9504,45.121
3088, Diyala > Baquba > Beni Saad > Al-Manjara Qtr,Diyala,33.9504,45.121
3089, Diyala > Baquba > Beni Saad > Al Gatoon-Al Mujama Qtr,Diyala,33.9504,45.121
3090, Kirkuk > Al-Hawiga > Al-Abbasi,Kirkuk,35.3434,44.1507
3091, Kirkuk > Al-Hawiga > Markaz Al-Hawiga,Kirkuk,35.3434,44.1507
3092, Ninewa > Telafar > Markaz Telafar,Ninewa,36.0191,42.4944
3093, Al-Anbar > Al-Falluja > Markaz Al-Falluja,Al-Anbar,33.1096,41.5177
3094, Al-Anbar > Al-Falluja > Al-Garma,Al-Anbar,33.1096,41.5177
3095, Al-Sulaymaniyah > Al-Sulaymaniyah > Sarchnar,Al-Sulaymaniyah,35.5359,45.3186
3096, Al-Sulaymaniyah > Al-Sulaymaniyah > Bazian,Al-Sulaymaniyah,35.5359,45.3186
3097, Diyala > Khanaqin > Markaz Khanaqin,Diyala,33.9504,45.121
3098, Kirkuk > Kirkuk > Taza Khormato,Kirkuk,35.3434,44.1507
3099, Salah Al-Din > Al-Shirqat > Markaz Al-Shirqat,Salah Al-Din,34.5624,43.6203
3100, Salah Al-Din > Beygee > Markaz Beygee,Salah Al-Din,34.5624,43.6203
3101, Salah Al-Din > Balad > Yathreb > Aziz Balad,Salah Al-Din,34.5624,43.6203
3102, Al-Anbar > Al-Ramadi > Markaz Al-Ramadi,Al-Anbar,33.1096,41.5177
3103, Salah Al-Din > Tikrit > Al-Alam,Salah Al-Din,34.5624,43.6203
3104, Ninewa > Al-Hamdaniya > Markaz Al-Hamdaniya,Ninewa,36.0191,42.4944
3105, Ninewa > Al-Hamdaniya > Bartilla,Ninewa,36.0191,42.4944
3106, Ninewa > Tilkaef > Wana,Ninewa,36.0191,42.4944
3107, Ninewa > Telafar > Zummar,Ninewa,36.0191,42.4944
3108, Duhok > Sumail > Fayde,Duhok,37.0634,43.1676
3109, Kirkuk > Al-Hawiga > Al-Riyadh,Kirkuk,35.3434,44.1507
3110, Al-Sulaymaniyah > Kalar > Markaz Kalar,Al-Sulaymaniyah,35.5359,45.3186
3111, Al-Sulaymaniyah > Al-Sulaymaniyah > Qaradagh,Al-Sulaymaniyah,35.5359,45.3186
3112, Duhok > Sumail > Sindi,Duhok,37.0634,43.1676
3113, Kirkuk > Al-Hawiga > Al-Zab,Kirkuk,35.3434,44.1507
3114, Ninewa > Aqra > Markaz Aqra,Ninewa,36.0191,42.4944
3115, Diyala > Al-Muqdadiya > Markaz Al-Muqdadiya,Diyala,33.9504,45.121
3116, Erbil > Erbil > Markaz Erbil,Erbil,36.3461,44.2357
3117, Ninewa > Al-Shikhan > Markaz Al-Shikhan,Ninewa,36.0191,42.4944
3118, Duhok > Sumail > Markaz Sumail,Duhok,37.0634,43.1676
3119, Ninewa > Al-Hamdaniya > Namroud,Ninewa,36.0191,42.4944
3120, Al-Anbar > Al-Ramadi > Al-Rahhaliya,Al-Anbar,33.1096,41.5177
3121, Erbil > Makhmour > Qaraj,Erbil,36.3461,44.2357
3122, Ninewa > Telafar > Rabia,Ninewa,36.0191,42.4944
3123, Diyala > Al-Khalis > Markaz Al-Khalis,Diyala,33.9504,45.121
3124, Duhok > Duhok > Markaz Duhok,Duhok,37.0634,43.1676
3125, Duhok > Zakho > Markaz Zakho,Duhok,37.0634,43.1676
3126, Ninewa > Al-Mosul > Al-Muhamadath,Ninewa,36.0191,42.4944
3127, Al-Anbar > Al-Kaim,Al-Anbar,33.1096,41.5177
3128, Al-Sulaymaniyah > Al-Sulaymaniyah,Al-Sulaymaniyah,35.5359,45.3186
3129, Ninewa > Al-Mosul > Al-Muhamadath > Hay Nablus,Ninewa,36.0191,42.4944
3130, Ninewa > Al-Mosul > Al-Muhamadath > Alqadisiya Al-thaniya,Ninewa,36.0191,42.4944
3131, Ninewa > Tilkaef,Ninewa,36.0191,42.4944
3016, Kirkuk > Kirkuk,Kirkuk,35.3434,44.1507
3132, Kirkuk > Daquq,Kirkuk,35.3434,44.1507
3133, Kirkuk > Al-Hawiga,Kirkuk,35.3434,44.1507
3134, Al-Anbar > Al-Falluja,Al-Anbar,33.1096,41.5177
2999, Salah Al-Din > Tikrit,Salah Al-Din,34.5624,43.6203
3135, Salah Al-Din > Beygee,Salah Al-Din,34.5624,43.6203
3136, Al-Anbar > Al-Ramadi,Al-Anbar,33.1096,41.5177
3137, Salah Al-Din > Al-Shirqat,Salah Al-Din,34.5624,43.6203
3138, Ninewa > Telafar,Ninewa,36.0191,42.4944
3139, Ninewa > Al-Mosul,Ninewa,36.0191,42.4944
3140, Diyala > Al-Muqdadiya,Diyala,33.9504,45.121
3012, Diyala > Khanaqin,Diyala,33.9504,45.121
3141, Al-Anbar > Al-Rutba,Al-Anbar,33.1096,41.5177
3142, Duhok > Zakho,Duhok,37.0634,43.1676
3143, Duhok > Sumail,Duhok,37.0634,43.1676
3144, Baghdad > Al-Kadhmiyah,Baghdad,33.2789,44.3869
3145, Baghdad > Al-Mahmoudiya,Baghdad,33.2789,44.3869
3146, Duhok > Sumail > Bateel,Duhok,37.0634,43.1676
3147, Ninewa > Al-Baaj > Al-Qahtanya > Wardeya,Ninewa,36.0191,42.4944
3148, Ninewa > Al-Baaj > Al-Qahtanya > Seeba Shikheder,Ninewa,36.0191,42.4944
3149, Ninewa > Al-Baaj > Al-Qahtanya > Qahtaniya (Ger Ezear),Ninewa,36.0191,42.4944
3150, Al-Anbar > Al-Falluja > Al-Amirya,Al-Anbar,33.1096,41.5177
3151,Al Mafraq -> Mafraq -> Mafraq,Al Mafraq,31.19290323,35.69146862
