allocationYear,fundId,clusterId,ClusterCBPFCERFId,partnerTypeId,partnerCode,projectList,budget
2017,87,13,13,1,23876.3616,5899,99061.35
2017,87,13,13,1,24825.0912,6902,199999.33
2017,87,13,13,1,40637.2512,4978,203832.43
2017,87,13,13,3,125706.672,5906##6837,1675139.5699999998
2017,87,13,13,3,126339.1584,7610,250000.02
2017,87,13,13,3,16128.4032,4734,650000.0
2017,88,3,3,3,280.725,7638,900000.54
2017,88,4,4,3,336.87,7641,1700047.08
2017,88,6,6,3,224.58,7639,1000000.77
2017,88,7,7,3,168.435,7625,899943.83
2017,88,7,7,3,280.725,7621,599735.0
2017,88,7,7,3,505.305,7624,500000.09
2017,88,9,9,3,280.725,7627,1025003.83
2017,88,9,9,3,393.015,7642,1024997.75
2017,88,10,10,3,280.725,7640,600002.5
2017,88,10,10,3,505.305,7629,600000.36
2017,88,11,11,3,280.725,7630,1075290.08
2017,88,11,11,3,336.87,7626,1075719.55
2017,88,12,12,3,56.145,4902##7122,1386079.98
2017,91,4,4,3,9842772.6636,6646,299707.0
2017,91,7,7,2,3572991.2544,5170,187586.62
2017,91,7,7,3,9119991.99,7327,332235.0
2017,91,8,8,3,9085898.562,5291##5324##6295,4782000.1
2017,91,12,12,3,8884747.3368,4968,250273.0
2017,105,4,4,3,9543483.2896,6308,1044213.0
2017,105,7,7,1,10462593.024,6280,180000.02
2017,105,7,7,1,2197871.104,6277##4526,452110.631
2017,105,7,7,1,406878.6176,6258,399999.865
2017,105,7,7,1,9063947.776,6261,699511.41
2017,105,7,7,1,9132971.8272,6264,241044.072
2017,105,7,7,2,1870915.072,6276,600002.5
2017,105,7,7,2,1878180.7616,6271,198691.724
2017,105,7,7,2,1889079.296,6262##4521,503855.555
2017,105,7,7,2,2212402.4832,6267,232058.8608
2017,105,7,7,2,4926137.5488,6265##4537,377884.195
2017,105,8,8,3,9667000.0128,6303,1777884.18
2017,105,11,11,1,10462593.024,6280,270000.03
2017,105,11,11,1,2197871.104,6277##4526,193761.69900000002
2017,105,11,11,1,406878.6176,6258,399999.865
2017,105,11,11,1,8896836.9152,6272##4533,1365840.81
2017,105,11,11,1,9132971.8272,6264,160696.048
2017,105,11,11,1,9325512.6016,6279,500000.0
2017,105,11,11,1,9757821.1328,6268,750000.0
2017,105,11,11,1,9939463.3728,6282##4530,899928.75
2017,105,11,11,2,1878180.7616,6271,298037.586
2017,105,11,11,2,1889079.296,6262##4521,503855.555
2017,105,11,11,2,2186972.5696,6270,385050.2
2017,105,11,11,2,2212402.4832,6267,362963.8592
2017,105,11,11,2,3091550.9248,6269,399998.1
2017,105,11,11,2,4155974.4512,6263,292687.8
2017,105,11,11,2,4926137.5488,6265##4537,377884.195
2017,105,11,11,3,9579811.7376,6275##4522,972034.01
2017,108,1,1,3,286831.776,6367,1886440.28
2017,108,9,9,3,621468.848,7658,500000.3
2017,108,10,10,2,1547153.216,6297,99884.5
2017,108,10,10,3,11525422.272,6248,1200000.39
2017,108,11,11,1,12459798.512,7653,400016.16
2017,108,11,11,2,1542807.28,7655,347430.07
2017,108,11,11,3,621468.848,7654,249960.71
2017,108,12,12,2,6562363.36,6401,482932.23
2017,108,12,12,3,286831.776,4766,188647.42
2017,108,12,12,4,2811820.592,5030,1992648.8
2017,1,4,4,1,18283.298,4961,743992.0425
2017,1,4,4,1,22257.928,6861,97975.829
2017,1,4,4,1,31200.8455,5015,284780.39
2017,1,4,4,1,68761.099,5032,109280.9691
2017,1,4,4,1,70152.2195,5024,420000.01
2017,1,4,4,1,77107.822,5014,242375.4135
2017,1,4,4,1,78300.211,5075,363770.92
2017,1,4,4,2,65382.6635,6863,245802.54
2017,1,6,6,1,22257.928,6861,274332.3212
2017,1,6,6,1,65978.858,6794,241128.646
2017,1,6,6,1,67369.9785,5172##6749,799433.0267
2017,1,6,6,1,68761.099,5032##6739,906649.8447
2017,1,6,6,1,71543.34,5031,501002.6
2017,1,6,6,2,65581.395,6784,350125.293
2017,1,6,6,2,66376.321,6825,199766.0184
2017,1,6,6,2,75319.2385,6788,451060.09
2017,1,7,7,1,12520.0845,6787,319982.42
2017,1,7,7,1,22257.928,6861,401700.8989
2017,1,7,7,1,66177.5895,5000,248685.58
2017,1,7,7,1,66575.0525,5022##6860,913290.0
2017,1,7,7,1,67568.71,5005,1185709.59
2017,1,7,7,1,68164.9045,6797,414221.824
2017,1,7,7,1,69953.488,6777,413561.118
2017,1,7,7,1,71742.0715,4985,251725.509
2017,1,7,7,2,65183.932,4966,463266.3
2017,1,7,7,2,72338.266,6792,602616.189
2017,1,7,7,2,75120.507,6764,420853.44
2017,1,7,7,2,75716.7015,6817,338888.082
2017,1,7,7,3,27424.947,4987,384761.0
2017,1,7,7,3,30008.4565,5183##6829,5357205.097
2017,1,9,9,1,66575.0525,6860,144430.0
2017,1,9,9,1,67171.247,5040,584551.65
2017,1,9,9,1,67369.9785,5146##6749,953855.966
2017,1,9,9,1,68164.9045,6797,207110.912
2017,1,9,9,1,68761.099,5032,32141.4615
2017,1,9,9,1,71145.877,6849,136706.05
2017,1,9,9,2,72338.266,6792,43044.0135
2017,1,9,9,2,75120.507,6764,105213.36
2017,1,9,9,2,75716.7015,6817,112962.694
2017,1,9,9,3,28418.6045,5194,2294574.43
2017,1,9,9,3,29809.725,5212,3110556.6
2017,1,9,9,3,30008.4565,6829,437662.151
2017,1,10,10,1,12520.0845,6787,84205.9
2017,1,10,10,1,18283.298,4961,1381699.5075
2017,1,10,10,1,22257.928,6861,107773.4119
2017,1,10,10,1,22655.391,4980,550889.55
2017,1,10,10,1,65978.858,6794,87683.144
2017,1,10,10,1,66575.0525,6860,144430.0
2017,1,10,10,1,67369.9785,6749,210596.6109
2017,1,10,10,1,68164.9045,6797,414221.824
2017,1,10,10,1,68761.099,5006##5032##6739,805152.2184
2017,1,10,10,1,69953.488,6777,206780.559
2017,1,10,10,1,71145.877,6849,102529.5375
2017,1,10,10,1,71742.0715,4985,467490.231
2017,1,10,10,1,77107.822,5014,249720.123
2017,1,10,10,2,65382.6635,6863,335930.138
2017,1,10,10,2,65581.395,6784,408479.5085
2017,1,10,10,2,66376.321,6825,74912.2569
2017,1,10,10,2,72139.5345,6821,399916.23
2017,1,10,10,2,72338.266,6792,215220.0675
2017,1,10,10,2,72934.4605,5020##6828,902012.1399999999
2017,1,10,10,2,74126.8495,5131,362926.84
2017,1,10,10,2,75120.507,6764,175355.6
2017,1,10,10,2,75319.2385,6788,138787.72
2017,1,10,10,2,75716.7015,6817,112962.694
2017,1,10,10,3,30008.4565,6829,218831.0755
2017,1,11,11,1,12520.0845,6787,437870.68
2017,1,11,11,1,22257.928,6861,68583.0803
2017,1,11,11,1,65978.858,6794,109603.93
2017,1,11,11,1,67369.9785,6749,372594.0039
2017,1,11,11,1,68761.099,5032##6739,744689.4063
2017,1,11,11,1,69953.488,6777,68926.853
2017,1,11,11,1,71145.877,6849,444294.6625
2017,1,11,11,1,73331.9235,5023,784454.01
2017,1,11,11,1,77107.822,5014,242375.4135
2017,1,11,11,2,65382.6635,6863,237609.122
2017,1,11,11,2,65581.395,5042##6784,678431.6185
2017,1,11,11,2,66376.321,6825,557680.1347
2017,1,11,11,3,30008.4565,6829,437662.151
2017,1,12,12,1,22257.928,6861,29392.7487
2017,1,12,12,1,67369.9785,6749,404993.4825
2017,1,12,12,1,68761.099,6852,575080.93
2017,1,12,12,2,75319.2385,6788,104090.79
2017,1,12,12,3,30008.4565,6829,218831.0755
2017,18,2,2,1,113418.186,6229,199999.995
2017,18,2,2,1,117738.8788,5970,384999.188
2017,18,2,2,2,102886.4973,7341,192000.372
2017,18,2,2,2,124760.0046,7379,50001.1
2017,18,3,3,1,105046.8437,7385,350006.42
2017,18,3,3,1,105586.9303,6064,148500.0
2017,18,3,3,1,109637.5798,7396,91756.503
2017,18,3,3,1,111527.8829,5956##7339,518961.67740000004
2017,18,3,3,2,118819.052,6195,49998.96
2017,18,3,3,3,107207.1901,6115##7393,1000001.5
2017,18,4,4,1,105046.8437,7371,238500.1485
2017,18,4,4,1,106667.1035,6237,99000.0
2017,18,4,4,1,108827.4499,7378,300000.0
2017,18,4,4,1,111797.9262,6210,307959.34
2017,18,4,4,1,140422.516,7391,250000.005
2017,18,4,4,3,107477.2334,6232,445955.49
2017,18,6,6,1,105046.8437,7371,159000.099
2017,18,6,6,1,106667.1035,6230,120000.0
2017,18,6,6,1,107747.2767,7369,519903.896
2017,18,6,6,1,113418.186,6229,199999.995
2017,18,6,6,1,117738.8788,5970,54999.884
2017,18,6,6,1,140422.516,7391,210000.0042
2017,18,6,6,2,102886.4973,7341,128000.248
2017,18,6,6,2,108557.4066,6160,323266.0
2017,18,7,7,1,101806.3241,7354,49997.248
2017,18,7,7,1,102346.4107,6007,250000.15
2017,18,7,7,1,103156.5406,6090##7370,229973.63
2017,18,7,7,1,112878.0994,6226##7394,349999.582
2017,18,7,7,1,122869.7015,6202##6209,97592.345
2017,18,8,8,1,126380.2644,5955,580000.38
2017,18,8,8,1,140422.516,6223,390000.0
2017,18,8,8,3,108017.32,6150,500118.0
2017,18,9,9,1,101806.3241,7354,199988.992
2017,18,9,9,1,103156.5406,6090##7370,439942.94
2017,18,9,9,1,112878.0994,6226##7394,607499.0565
2017,18,9,9,1,122869.7015,6202##6209,210369.275
2017,18,10,10,1,103966.6705,7380,300000.0
2017,18,10,10,1,105046.8437,6213##7371,252500.0825
2017,18,10,10,1,105586.9303,6064,301500.0
2017,18,10,10,1,107747.2767,7369,129975.974
2017,18,10,10,1,109637.5798,7396,214098.507
2017,18,10,10,1,111527.8829,5956##7339,280988.8326
2017,18,10,10,1,113418.186,6236##7368,550000.0
2017,18,10,10,1,117738.8788,5970,109999.768
2017,18,10,10,1,140422.516,7391,40000.0008
2017,18,11,11,1,106667.1035,6237##7347,851000.0
2017,18,11,11,1,108827.4499,6221,349999.87
2017,18,11,11,1,111797.9262,7361,340666.6
2017,18,11,11,1,112878.0994,6227##7394,312499.2615
2017,18,11,11,2,129080.6974,6228,50000.0
2017,18,11,11,3,107207.1901,6212,400000.0
2017,22,2,2,2,2352678.5412,7033,74999.35
2017,22,6,6,1,2331094.3344,7060,105000.0
2017,22,7,7,1,2237562.7716,7004,14797.385
2017,22,7,7,2,2352678.5412,7021##7033,89999.74
2017,22,10,10,1,2237562.7716,7004,59189.54
2017,22,10,10,2,2352678.5412,7021,60000.0
2017,22,11,11,1,2237562.7716,7004,73986.925
2017,22,11,11,1,2331094.3344,7060,45000.0
2017,22,11,11,2,2352678.5412,7021##7033,74999.61
2017,27,3,3,1,256700.412,5850,79951.4565
2017,27,6,6,1,240822.036,5702,735274.404
2017,27,7,7,1,256700.412,5850,319805.826
2017,27,8,8,2,239763.4776,5849,1384097.279
2017,27,9,9,1,240822.036,5702,735274.404
2017,27,10,10,1,240822.036,5702,183818.601
2017,27,10,10,1,256700.412,5850,133252.4275
2017,27,10,10,2,239763.4776,5849,81417.487
2017,27,11,11,1,240822.036,5702,183818.601
2017,27,11,11,2,239763.4776,5849,162834.974
2017,36,3,3,1,2548672.533,6726,988672.31
2017,36,4,4,1,2548672.533,6725,1000309.46
2017,36,4,4,1,6345521.937,5348##6769,1321600.0
2017,36,4,4,3,6238392.984,5479##5481##6765,2176499.4699999997
2017,36,6,6,1,2551163.904,4465##5465##6743,1184900.03
2017,36,6,6,1,2588534.469,4513##5421##6625,1292663.6800000002
2017,36,6,6,1,3771935.694,4467##4506##5459,1274540.26
2017,36,6,6,1,503256.942,5414##6723,1257779.97
2017,36,6,6,1,6131264.031,5455##6754,499999.44
2017,36,6,6,1,6173617.338,6722,250000.05
2017,36,6,6,1,6719227.587,4501##4834,1012316.19
2017,36,6,6,1,6983312.913,4481,632750.96
2017,36,6,6,1,7010717.994,4826##5457##6741,1099963.67
2017,36,6,6,1,7172657.109,4485##6770,819100.75
2017,36,6,6,1,7332104.853,6799,250023.38
2017,36,6,6,2,3545220.933,4508##5337,780826.9400000001
2017,36,6,6,3,6973347.429,4452##6744,1500010.1
2017,36,7,7,1,2548672.533,5312##6724,1597492.63
2017,36,7,7,1,6203513.79,4512,300000.0
2017,36,7,7,1,6402823.47,5344,260314.88
2017,36,7,7,1,6983312.913,6773,205843.0425
2017,36,7,7,1,7172657.109,4485##6033##6775##6869,2439940.6515
2017,36,7,7,2,3961279.89,6793,420000.01
2017,36,7,7,3,6577219.44,4511,416110.89
2017,36,7,7,3,6617081.376,5784##6745,4581969.3
2017,36,7,7,3,6659434.683,4448##6712##6738,6051196.76
2017,36,9,9,1,1591986.069,5326##6781,461294.83999999997
2017,36,9,9,1,2551163.904,5307,278840.02
2017,36,9,9,1,3771935.694,4787##5392##6873,1038860.36
2017,36,9,9,1,6153686.37,4515##5310##6768,1104990.2799999998
2017,36,9,9,1,6173617.338,5386##6685,1006823.36
2017,36,9,9,1,6719227.587,4896,435787.79
2017,36,9,9,1,6983312.913,4516##5460##6737,863470.4199999999
2017,36,9,9,1,7172657.109,4778##4948##5480##6730##6798,3029851.61
2017,36,9,9,1,847066.14,4791##5451##6800##6803,1052590.3900000001
2017,36,9,9,2,3961279.89,6791##6838,319997.3
2017,36,9,9,3,6577219.44,5306##5790##6779,3912562.3
2017,36,9,9,3,6637012.344,6588,8001088.32
2017,36,10,10,1,2548672.533,5068##5334##6732,559460.2
2017,36,10,10,1,6186074.193,6917,249822.08
2017,36,10,10,1,6203513.79,4476,200000.8
2017,36,10,10,1,6345521.937,6916,122449.53
2017,36,10,10,1,6402823.47,5358##6897,580853.72
2017,36,10,10,1,6694313.877,5336,300000.0
2017,36,10,10,3,6238392.984,6757,1000000.0
2017,36,11,11,1,1601951.553,5380##6759,1333970.17
2017,36,11,11,1,2548672.533,4504##4505##6820,1299521.04
2017,36,11,11,1,3771935.694,4514,499968.35
2017,36,11,11,1,6116315.805,6760,629838.75
2017,36,11,11,1,6173617.338,6684,685067.43
2017,36,11,11,1,6186074.193,6785,249938.68
2017,36,11,11,1,6345521.937,5303##6761,2012719.9300000002
2017,36,11,11,1,6402823.47,4507##5814##6686##6819,6350136.350000001
2017,36,11,11,1,6694313.877,6716,752259.09
2017,36,11,11,1,6983312.913,6773,617529.1275
2017,36,11,11,1,7172657.109,4485##6033##6735,1537630.5485
2017,36,11,11,3,6577219.44,4451##5442##6674,6956237.1899999995
2017,36,12,12,3,6552305.73,6822,650219.69
2017,49,1,1,1,11264657.04,5493,675421.2
2017,49,1,1,1,6551892.36,5596,126627.6
2017,49,1,1,2,6142686.4512,5483,377645.8
2017,49,2,2,1,12358938.0096,5577,349933.41
2017,49,2,2,1,12666991.896,5720,300000.0
2017,49,2,2,1,12772741.7376,5735,350000.21
2017,49,2,2,2,6161077.728,5728,317747.2
2017,49,3,3,1,11480754.5424,5744,369425.616
2017,49,3,3,1,11949732.1008,5546,107311.89
2017,49,3,3,1,12464687.8512,5686,449903.97
2017,49,3,3,1,13195741.104,5545,202294.2
2017,49,3,3,1,13232523.6576,5456,281200.0
2017,49,3,3,1,13246317.1152,5703,742399.99
2017,49,3,3,1,13356664.776,5653,410800.82
2017,49,3,3,1,13503794.9904,5757,271456.325
2017,49,3,3,1,4087461.2688,5775,494709.15
2017,49,3,3,2,4101254.7264,5435,320133.3
2017,49,3,3,2,5204731.3344,5571,361751.25
2017,49,4,4,1,11264657.04,5582,714000.0
2017,49,4,4,1,12358938.0096,5505,676935.8
2017,49,4,4,1,12464687.8512,5645,421464.44
2017,49,4,4,1,13232523.6576,5434,677273.2
2017,49,4,4,1,588520.8576,5721,572447.0
2017,49,4,4,2,6547294.5408,5723,340112.34
2017,49,4,4,3,11522134.9152,5760,390764.86
2017,49,4,4,3,13278501.8496,5717,631835.0
2017,49,4,4,4,4142635.0992,5683,539347.11
2017,49,5,5,3,12262383.8064,5632,1472499.29
2017,49,6,6,1,13195741.104,5675,418798.0
2017,49,6,6,1,13232523.6576,5453,647949.2
2017,49,6,6,1,13333675.68,5487,696351.1
2017,49,6,6,3,13002632.6976,5693,2005677.66
2017,49,7,7,1,11296841.7744,5671,452254.03
2017,49,7,7,1,11480754.5424,5754,249236.21
2017,49,7,7,1,11853177.8976,5423,349999.86
2017,49,7,7,1,6202458.1008,5393,247786.32
2017,49,7,7,1,6630055.2864,5648,160001.38
2017,49,7,7,1,6993283.0032,5694,200000.59
2017,49,7,7,1,726455.4336,5644,399958.68
2017,49,7,7,2,4110450.3648,5411,399999.38
2017,49,7,7,2,4620808.296,5631,299999.75
2017,49,7,7,2,6308207.9424,5440,285317.13
2017,49,7,7,2,6689826.936,5663,540737.34
2017,49,7,7,3,11522134.9152,5490,650000.48
2017,49,7,7,3,12060079.7616,5579,1200000.01
2017,49,7,7,3,12312959.8176,5640,2899996.3
2017,49,7,7,4,12598024.608,5668,110000.28
2017,49,8,8,3,12262383.8064,5627,1149989.05
2017,49,10,10,1,11264657.04,5656,229000.0
2017,49,10,10,1,11480754.5424,5744##5753,458322.284
2017,49,10,10,1,11949732.1008,5546,262729.11
2017,49,10,10,1,12358938.0096,5470,459328.53
2017,49,10,10,1,12680785.3536,5466,381557.99
2017,49,10,10,1,12772741.7376,5736,230000.78
2017,49,10,10,1,13154360.7312,5752,485000.38
2017,49,10,10,1,13246317.1152,5755,402590.0
2017,49,10,10,1,13503794.9904,5757,33239.55
2017,49,10,10,1,4124243.8224,5654,375003.33
2017,49,10,10,1,4786329.7872,5377,285700.7
2017,49,10,10,1,597716.496,5573,495789.69
2017,49,10,10,2,5209329.1536,5673,57662.14
2017,49,10,10,3,12060079.7616,5535,1117933.86
2017,49,10,10,3,13278501.8496,5770,260000.0
2017,49,11,11,1,11264657.04,5628,700000.0
2017,49,11,11,1,11853177.8976,5491,349999.91
2017,49,11,11,1,11917547.3664,5509,700000.0
2017,49,11,11,1,12358938.0096,5486,844428.91
2017,49,11,11,1,12464687.8512,5678,369859.41
2017,49,11,11,1,12772741.7376,5364,700000.05
2017,49,11,11,1,12795730.8336,5706,299556.4
2017,49,11,11,1,12818719.9296,5538,549999.04
2017,49,11,11,1,13232523.6576,5456,98800.0
2017,49,11,11,1,13246317.1152,5739,725999.87
2017,49,11,11,1,13356664.776,5650,369999.58
2017,49,11,11,1,13503794.9904,5757,249296.625
2017,49,11,11,1,588520.8576,5626,450000.0
2017,49,11,11,2,6142686.4512,5504,500749.3
2017,49,11,11,3,12156633.9648,5751,2200070.44
2017,49,11,11,3,13278501.8496,5724,400000.0
2017,49,11,11,4,12598024.608,5558,499893.3
2017,49,12,12,1,13379653.872,5543,246300.6
2017,49,12,12,3,12198014.3376,5541,652498.84
2017,49,13,13,1,12414111.84,5709,2250000.0
2017,49,13,13,1,13356664.776,5636,450000.27
2017,49,13,13,1,588520.8576,5658,600000.0
2017,49,13,13,3,12156633.9648,5767,1000000.0
2017,51,3,3,2,6399574.711,5811,204522.45
2017,51,4,4,1,11787695.221,6912##5800,799265.92
2017,51,4,4,1,12042921.982,6870##5422,665000.0
2017,51,4,4,1,12179988.2055,6890##5747,788724.72
2017,51,4,4,1,12997659.125,6899##5620,500000.0
2017,51,4,4,1,6957292.448,6882,383007.36
2017,51,4,4,2,5600809.4775,5806,198232.28
2017,51,6,6,1,11560826.989,5815,149877.95
2017,51,6,6,2,13470301.275,5634,166666.86
2017,51,6,6,3,11702619.634,5816,339213.54
2017,51,7,7,1,11934214.2875,5700,216640.23
2017,51,7,7,1,11972025.6595,5415,360087.15
2017,51,7,7,1,13517565.49,5788,291951.46
2017,51,7,7,1,1994549.873,5681,362684.53
2017,51,7,7,1,7028188.7705,5794,149721.89
2017,51,7,7,2,4111986.705,6958##5812,649582.02
2017,51,10,10,1,12997659.125,5620,200000.0
2017,51,10,10,1,13720801.6145,5363,370196.8
2017,51,10,10,2,4041090.3825,5475,290355.2
2017,51,10,10,2,4310496.408,5500,320186.33
2017,51,11,11,1,11560826.989,5824,399328.04
2017,51,11,11,1,11787695.221,5771,399997.71
2017,55,2,2,2,3755632.188,6371,236666.88
2017,55,3,3,1,1819693.2149,6341,187070.24
2017,55,3,3,2,1734744.3916,6332,154395.7
2017,55,4,4,1,1967235.908,6333,81049.1575
2017,55,4,4,1,290614.3955,6363,159190.504
2017,55,4,4,1,362150.2467,6359,269618.892
2017,55,4,4,4,12241572.5366,6354,114371.87
2017,55,7,7,1,1819693.2149,6317,110686.91
2017,55,7,7,2,12836214.2997,6342,252219.33
2017,55,7,7,2,1730273.4009,6301,352407.83
2017,55,10,10,1,1967235.908,6333,243147.4725
2017,55,10,10,1,290614.3955,6363,238785.756
2017,55,10,10,1,304027.3676,6319,250857.81
2017,55,10,10,2,1390478.1077,6385,235042.98
2017,55,10,10,2,1743686.373,6346,535680.34
2017,55,10,10,2,6804847.8454,6310,279182.3
2017,55,11,11,1,362150.2467,6359,85142.808
2017,55,11,11,2,1788396.28,6348,125692.9
2017,67,3,3,1,7872837.87,7310,200000.13
2017,67,3,3,2,1565305.4118,6843,90000.0036
2017,67,3,3,2,4195759.4766,7180,200001.12
2017,67,4,4,1,7990158.5912,6839,65834.241
2017,67,4,4,1,8289635.169,6842,140386.846
2017,67,4,4,2,1327576.582,6840,280454.09
2017,67,4,4,2,1565305.4118,6843,550000.022
2017,67,4,4,2,1664101.8086,6845,77894.1242
2017,67,6,6,1,1988277.4856,6805,284997.117
2017,67,6,6,1,8283460.3942,7321,299116.56
2017,67,6,6,2,1565305.4118,6843,120000.0048
2017,67,6,6,2,1664101.8086,6845,250524.3454
2017,67,6,6,3,8218625.2588,7315,287294.15
2017,67,7,7,1,7755517.1488,7323,249000.048
2017,67,7,7,1,7962372.1046,7320,121433.55
2017,67,7,7,2,1565305.4118,6843,200000.008
2017,67,7,7,3,8082780.2132,6815##7326,373834.46
2017,67,9,9,1,5109626.147,6853,159705.35
2017,67,9,9,2,1664101.8086,6845,33683.9456
2017,67,10,10,1,1469596.4024,6847,249548.43
2017,67,10,10,1,1988277.4856,6805##7086,506002.2546
2017,67,10,10,1,7755517.1488,7323,166000.032
2017,67,10,10,1,7962372.1046,7320,283344.95
2017,67,10,10,1,8289635.169,6842,561547.384
2017,67,11,11,1,1988277.4856,6805##7086,725670.8584
2017,67,11,11,1,7990158.5912,6839,153613.229
2017,67,11,11,2,1565305.4118,6843,40000.0016
2017,67,11,11,2,1664101.8086,6845,58946.9048
2017,72,2,2,3,13011194.64,6905,1300000.59
2017,72,3,3,1,13554990.735,7297,400000.0
2017,72,3,3,2,8072129.19,7307,115281.8
2017,72,3,3,2,8371466.49,7148,115120.02
2017,72,3,3,3,13200774.93,6925,503728.18
2017,72,4,4,1,12237906.615,6406##6907##7249,2008723.7599999998
2017,72,4,4,1,12462409.59,7304,697738.11
2017,72,4,4,1,12736802.115,6376,680517.44
2017,72,4,4,2,8107051.875,7270,249318.83
2017,72,4,4,3,12517288.095,6427##7314,2121688.02
2017,72,5,5,3,13315520.895,6397,476127.58
2017,72,7,7,2,7927449.495,6408,217205.33
2017,72,7,7,3,13096006.875,6422##7253,1126033.76
2017,72,7,7,3,13200774.93,7243,769078.13
2017,72,7,7,3,13365410.445,6411##7211,2076600.2199999997
2017,72,8,8,3,12517288.095,6403,2034343.98
2017,72,8,8,3,13315520.895,6405,350874.4
2017,72,9,9,3,13200774.93,6888##7277,1007098.46
2017,72,10,10,1,13445233.725,7278,400000.56
2017,72,10,10,1,13554990.735,7306,510992.2
2017,72,10,10,1,8346521.715,7281,391750.65
2017,72,10,10,2,7682990.7,7157,249702.85
2017,72,10,10,2,7937427.405,7140,226908.83
2017,72,10,10,3,13096006.875,6423##7260,1607331.53
2017,72,10,10,3,14153665.335,6419,640741.68
2017,72,11,11,1,14228499.66,7090,800000.0
2017,72,11,11,1,7952394.27,6420,249756.49
2017,72,11,11,1,8156941.425,7284,195619.11
2017,72,11,11,3,13200774.93,6429##6910,2436866.7
2017,73,3,3,1,4797596.64,5878,250052.25
2017,73,3,3,2,2480417.184,5881,199995.84
2017,73,4,4,1,10741838.784,5872,250000.85
2017,73,4,4,1,11139979.584,5876,298385.39
2017,73,4,4,1,9742505.376,5966,489133.9
2017,73,6,6,1,9742505.376,5901,250339.77
2017,73,6,6,2,1755800.928,5919,248940.85
2017,73,6,6,2,1787652.192,5836,245500.8
2017,73,6,6,2,1807559.232,5835,256382.06
2017,73,6,6,2,4741856.928,5866,249808.41
2017,73,7,7,1,10873225.248,5903,299055.84
2017,73,7,7,1,10992667.488,5855,140820.54
2017,73,7,7,1,11374882.656,5930,249788.15
2017,73,7,7,2,1767745.152,5888,153793.24
2017,73,7,7,2,4323809.088,5969,109755.57
2017,73,7,7,3,10646284.992,5896,100002.2
2017,73,10,10,1,11179793.664,5939,50070.24
2017,73,10,10,1,1879224.576,5847,99861.26
2017,73,10,10,1,2671524.768,5895,95235.35
2017,73,10,10,1,5980074.816,5987,53494.51
2017,73,10,10,2,1783670.784,5932,71303.09
2017,73,10,10,2,1847373.312,5859,83687.98
2017,73,10,10,2,3041795.712,5915,60038.7
2017,73,10,10,2,3137349.504,5875,89998.44
2017,73,10,10,2,4471121.184,5983,99542.1
2017,73,10,10,2,4801578.048,5984,91570.6
2017,73,11,11,2,1743856.704,5941,350173.55
2017,73,11,11,2,1855336.128,5864,135834.34
2017,73,11,11,3,10514898.528,5947,400000.15
2017,74,3,3,2,1893407.49,5904,499443.9
2017,74,3,3,2,3438785.61,5829,500000.09
2017,74,4,4,2,2008352.97,6192,300002.31
2017,74,7,7,2,1832741.82,6080,499998.0
2017,74,7,7,2,3419628.03,6082,499990.67
2017,74,7,7,2,3524994.72,6028,499998.16
2017,74,9,9,2,1692252.9,5943,299285.38
2017,74,9,9,2,1826355.96,5882,143806.56
2017,74,9,9,3,8426142.27,5926,306986.03
2017,74,9,9,3,8502772.59,6044,249995.57
2017,74,11,11,1,3521801.79,6045,500000.0
2017,74,11,11,2,1695445.83,5870,500000.0
2017,74,11,11,2,1772076.15,6054,500000.0
2017,74,11,11,2,2940688.53,5880,499998.0
2017,80,2,2,1,25637.82,4820,517500.04
2017,80,2,2,1,5916.42,4785,217500.03
2017,80,2,2,1,6508.062,4910,199757.53
2017,80,2,2,2,67644.402,4751,149999.98
2017,80,2,2,3,26426.676,4840,150000.3
2017,80,3,3,1,13804.98,4888,151251.4689
2017,80,3,3,1,22482.396,4849,266615.526
2017,80,3,3,1,30962.598,4930,359888.766
2017,80,3,3,2,65475.048,4871,203298.93
2017,80,3,3,3,28201.602,4893,419484.6464
2017,80,4,4,1,17354.832,4863,187054.3
2017,80,4,4,1,6508.062,4822,165468.62
2017,80,4,4,2,67644.402,4750,158600.75
2017,80,4,4,3,13016.124,4858,200000.43
2017,80,4,4,3,28004.388,4796,495725.65
2017,80,6,6,1,19326.972,4848,508511.58
2017,80,6,6,1,59164.2,4783,490000.1
2017,80,6,6,3,8282.988,4789,420003.7
2017,80,7,7,1,17354.832,4792,368743.1
2017,80,7,7,1,2366.568,4754,471298.61
2017,80,7,7,1,30173.742,4775,418750.71
2017,80,7,7,1,59953.056,4804,432439.22
2017,80,7,7,1,6902.49,4788,150661.9716
2017,80,7,7,2,41809.368,4841,267318.53
2017,80,7,7,3,27215.532,4759,326890.35
